100	0.000010
200	0.000033
300	0.000070
400	0.000124
500	0.000191
600	0.000270
700	0.000359
800	0.000453
900	0.000591
1000	0.000704
1100	0.000884
1200	0.001032
1300	0.001116
1400	0.001216
1500	0.001427
1600	0.001700
1700	0.002074
1800	0.002342
1900	0.002683
2000	0.002698
2100	0.002843
2200	0.003204
2300	0.003442
2400	0.003724
2500	0.004168
2600	0.004412
2700	0.004642
2800	0.004874
2900	0.005274
3000	0.006006
3100	0.006170
3200	0.006587
3300	0.006876
3400	0.007217
3500	0.008084
3600	0.008445
3700	0.008562
3800	0.009167
3900	0.009918
4000	0.010267
4100	0.011009
4200	0.011199
4300	0.011975
4400	0.012346
4500	0.012910
4600	0.013834
4700	0.014313
4800	0.014791
4900	0.015324
5000	0.016088
5100	0.016815
5200	0.017416
5300	0.017782
5400	0.019028
5500	0.019512
5600	0.019712
5700	0.020729
5800	0.021466
5900	0.022131
6000	0.022549
6100	0.023985
6200	0.024254
6300	0.024797
6400	0.026160
6500	0.026396
6600	0.027530
6700	0.028744
6800	0.029499
6900	0.030364
7000	0.031532
7100	0.032459
7200	0.033242
7300	0.033991
7400	0.034454
7500	0.036327
7600	0.037213
7700	0.037541
7800	0.038950
7900	0.041121
8000	0.040659
8100	0.042045
8200	0.044371
8300	0.044418
8400	0.045727
8500	0.045375
8600	0.047235
8700	0.048365
8800	0.049624
8900	0.050514
9000	0.052209
9100	0.052476
9200	0.053770
9300	0.055081
9400	0.056714
9500	0.057651
9600	0.058210
9700	0.060125
9800	0.061228
9900	0.063079
10000	0.063751
10100	0.066260
10200	0.066590
10300	0.067070
10400	0.068794
10500	0.070074
10600	0.072283
10700	0.073175
10800	0.074381
10900	0.075379
11000	0.076255
11100	0.078443
11200	0.080465
11300	0.080708
11400	0.082081
11500	0.085011
11600	0.087258
11700	0.088634
11800	0.089183
11900	0.090362
12000	0.091184
12100	0.092491
12200	0.094065
12300	0.095215
12400	0.097679
12500	0.098481
12600	0.101735
12700	0.100780
12800	0.103639
12900	0.104294
13000	0.107432
13100	0.110677
13200	0.109890
13300	0.111536
13400	0.114293
13500	0.114539
13600	0.117563
13700	0.119769
13800	0.120307
13900	0.121698
14000	0.123865
14100	0.126738
14200	0.126946
14300	0.128727
14400	0.130380
14500	0.131154
14600	0.135398
14700	0.136991
14800	0.137020
14900	0.138922
15000	0.142755
15100	0.143952
15200	0.145455
15300	0.148200
15400	0.149028
15500	0.152628
15600	0.153435
15700	0.154874
15800	0.157579
15900	0.159548
